song_id,genre
Pras/Ghetto-Supastar-(That-Is-What-You-Are),East Coast Hip Hop
Pras/Ghetto-Supastar-(That-Is-What-You-Are),Hip-Hop
Pras/Ghetto-Supastar-(That-Is-What-You-Are),Pop Rap
Pras/Ghetto-Supastar-(That-Is-What-You-Are),Rap
Pras/Ghetto-Supastar-(That-Is-What-You-Are),Adult Alternative
Pras/Ghetto-Supastar-(That-Is-What-You-Are),Uk Garage
Pras/Ghetto-Supastar-(That-Is-What-You-Are),Film Soundtrack
Pras/Ghetto-Supastar-(That-Is-What-You-Are),Electronic
Mos-Def/Mathematics,Alternative Hip Hop
Mos-Def/Mathematics,Conscious Hip Hop
Mos-Def/Mathematics,Hip Hop
KMD/Boy-Who-Cried-Wolf,Hip Hop
Black-Moon/How-Many-MC%27s...,Hip Hop
Jeru-the-Damaja/Jungle-Music,Hip Hop
Jeru-the-Damaja/Jungle-Music,Underground Hip Hop
Jeru-the-Damaja/Jungle-Music,East Coast Rap
Jeru-the-Damaja/Jungle-Music,East Coast Hip Hop
Jeru-the-Damaja/Jungle-Music,Hip-Hop
Jeru-the-Damaja/Jungle-Music,Rap
Jeru-the-Damaja/Jungle-Music,Hip Hop Music
Jeru-the-Damaja/Jungle-Music,Conscious Hip Hop
Jeru-the-Damaja/Jungle-Music,Hardcore Rap
Lil-Wayne/Lil-Bitch,Gangsta Rap
Lil-Wayne/Lil-Bitch,Criminal
Del-the-Funky-Homosapien/Dark-Skin-Girls,Hip Hop
Del-the-Funky-Homosapien/Dark-Skin-Girls,Conscious
Del-the-Funky-Homosapien/Dark-Skin-Girls,Rock
Dead-Prez/Stimulus-Plan,Political Hip Hop
Dead-Prez/Stimulus-Plan,Hip Hop
Dead-Prez/Stimulus-Plan,East Coast Hip Hop
Dead-Prez/Stimulus-Plan,Conscious Hip Hop
Dead-Prez/Stimulus-Plan,Soul And Reggae
Organized-Konfusion/Releasing-Hypnotical-Gases,Hip Hop
Organized-Konfusion/Releasing-Hypnotical-Gases,Underground Hip Hop
Organized-Konfusion/Releasing-Hypnotical-Gases,Boom Bap
Organized-Konfusion/Releasing-Hypnotical-Gases,Rap
Organized-Konfusion/Releasing-Hypnotical-Gases,Conscious Hip Hop
Public-Enemy/Burn-Hollywood-Burn,Political Hip Hop
Public-Enemy/Burn-Hollywood-Burn,Hip Hop
Public-Enemy/Burn-Hollywood-Burn,Hiphop
Public-Enemy/Burn-Hollywood-Burn,Hip-Hop
Public-Enemy/Burn-Hollywood-Burn,Rap
Public-Enemy/Burn-Hollywood-Burn,Conscious Hip Hop
Organized-Konfusion/Why,Hip Hop
Organized-Konfusion/Why,Group
Organized-Konfusion/Why,Jazz Rap
Organized-Konfusion/Why,East Coast Hip Hop
Kool-G-Rap-%26-DJ-Polo/Poison,Gangsta Rap
Kool-G-Rap-%26-DJ-Polo/Poison,Hip Hop
Kool-G-Rap-%26-DJ-Polo/Poison,East Coast Hip Hop
Kool-G-Rap-%26-DJ-Polo/Poison,Hardcore Hip Hop
Raekwon/The-Morning,Trap
Raekwon/The-Morning,Hardcore Hip Hop
Raekwon/The-Morning,Boom Bap
Raekwon/The-Morning,East Coast Hip Hop
Raekwon/The-Morning,Criminal
Raekwon/The-Morning,Pop Rap
Raekwon/The-Morning,Gangsta Rap
Raekwon/The-Morning,Conscious Hip Hop
Raekwon/The-Morning,Dirty South
Raekwon/The-Morning,Chipmunk Soul
Syl-Johnson/Different-Strokes,Blues
Syl-Johnson/Different-Strokes,Rhythm And Blues
Syl-Johnson/Different-Strokes,Soul
Kool-G-Rap-%26-DJ-Polo/Road-to-the-Riches,Gangsta Rap
Kool-G-Rap-%26-DJ-Polo/Road-to-the-Riches,Hip Hop
Kool-G-Rap-%26-DJ-Polo/Road-to-the-Riches,East Coast Hip Hop
Kool-G-Rap-%26-DJ-Polo/Road-to-the-Riches,Hardcore Hip Hop
Boosie-Badazz/Letter-2-My-Enemies,Dirty South
Boosie-Badazz/Letter-2-My-Enemies,Baton Rouge Rap
Boosie-Badazz/Letter-2-My-Enemies,Christmas
Boosie-Badazz/Letter-2-My-Enemies,Dirty South Rap
LL-Cool-J/Mama-Said-Knock-You-Out,Hip Hop
LL-Cool-J/Mama-Said-Knock-You-Out,Rap
LL-Cool-J/Mama-Said-Knock-You-Out,East Coast Hip Hop
The-Prodigy/Pandemonium,Electronica
The-Prodigy/Pandemonium,Big Beat
The-Prodigy/Pandemonium,Breakbeat
The-Prodigy/Pandemonium,Hardcore
The-Prodigy/Pandemonium,Rave
The-Prodigy/Pandemonium,Jungle
The-Prodigy/Pandemonium,Industrial
The-Prodigy/Pandemonium,Alternative Rock
The-Prodigy/Pandemonium,Electronic
Fu-Schnickens/Check-It-Out,Comedy Rap
Fu-Schnickens/Check-It-Out,Rap
Bigg-Jus/Dedication-to-Peo,Hip Hop
Ganxsta-Zolee-%C3%A9s-a-Kartel/Stricik-%C3%89s-Kurv%C3%A1k,Magyar
Ganxsta-Zolee-%C3%A9s-a-Kartel/Stricik-%C3%89s-Kurv%C3%A1k,Hungary
Ganxsta-Zolee-%C3%A9s-a-Kartel/Stricik-%C3%89s-Kurv%C3%A1k,Hungarian
Nas/Where-Are-They-Now,Pop
Nas/Where-Are-They-Now,Hardcore Hip Hop
"The-B-Boys/Two,-Three,-Break",Hip Hop
"The-B-Boys/Two,-Three,-Break",Electro
Cypress-Hill/Looking-Through-the-Eye-of-a-Pig,Hip Hop
Cypress-Hill/Looking-Through-the-Eye-of-a-Pig,Latin Rap
Cypress-Hill/Looking-Through-the-Eye-of-a-Pig,Thug Rap
Cypress-Hill/Looking-Through-the-Eye-of-a-Pig,Rap
Cypress-Hill/Looking-Through-the-Eye-of-a-Pig,West Coast Hip Hop
Cypress-Hill/Looking-Through-the-Eye-of-a-Pig,Gangsta Rap
Curren$y/What%27s-Up,Alternative Hip Hop
Curren$y/What%27s-Up,Trap
Curren$y/What%27s-Up,Hip Hop
Curren$y/What%27s-Up,Gangsta Rap
Curren$y/What%27s-Up,Dirty South
Common/Heidi-Hoe,Alternative Hip Hop
Common/Heidi-Hoe,Chipmunk Soul
Common/Heidi-Hoe,Boom Bap
Common/Heidi-Hoe,Conscious Hip Hop
R.-Kelly/Sex-Me,Gospel
R.-Kelly/Sex-Me,Hip Hop Soul
R.-Kelly/Sex-Me,Contemporary R&B
R.-Kelly/Sex-Me,Criminal
Aitch/Raving-in-the-Studio,Drum And Bass
Aitch/Raving-in-the-Studio,Hip Hop
Aitch/Raving-in-the-Studio,Grime
Aitch/Raving-in-the-Studio,British Hip Hop
Max-B/Been-Around-the-World,Hip Hop
Max-B/Been-Around-the-World,East Coast Hip Hop
Altern-8/Frequency,Breakbeat Hardcore
Altern-8/Frequency,Rave
Altern-8/Frequency,Breakbeat
Power-Pill/Pac-Man-(Mickey-Finn%27s-Yum-Yum-Mix),Techno
Power-Pill/Pac-Man-(Mickey-Finn%27s-Yum-Yum-Mix),Ambient
Power-Pill/Pac-Man-(Mickey-Finn%27s-Yum-Yum-Mix),Breakbeat
Power-Pill/Pac-Man-(Mickey-Finn%27s-Yum-Yum-Mix),Hardcore
Power-Pill/Pac-Man-(Mickey-Finn%27s-Yum-Yum-Mix),Idm
Power-Pill/Pac-Man-(Mickey-Finn%27s-Yum-Yum-Mix),Electronic
Class-Action/Weekend,Girl-Group
Class-Action/Weekend,Disco
Gwen-Stefani/Hollaback-Girl-vs.-Feel-Good-Inc.,Alternative Dance
Gwen-Stefani/Hollaback-Girl-vs.-Feel-Good-Inc.,British
Gwen-Stefani/Hollaback-Girl-vs.-Feel-Good-Inc.,Contemporary R&B
Gwen-Stefani/Hollaback-Girl-vs.-Feel-Good-Inc.,Dance-Pop
Gwen-Stefani/Hollaback-Girl-vs.-Feel-Good-Inc.,Electropop
Gwen-Stefani/Hollaback-Girl-vs.-Feel-Good-Inc.,Alternative Rock
Gwen-Stefani/Hollaback-Girl-vs.-Feel-Good-Inc.,Art Pop
Yelawolf/Money,Hip Hop
Yelawolf/Money,Phone Skit
LL-Cool-J/To-Da-Break-of-Dawn,Hip Hop
LL-Cool-J/To-Da-Break-of-Dawn,Rap
LL-Cool-J/To-Da-Break-of-Dawn,East Coast Hip Hop
The-Mojo-Men/She%27s-My-Baby,Psychedelic
Celo-%26-Abdi/A2zlack,Germany
Celo-%26-Abdi/A2zlack,Drum And Bass
Celo-%26-Abdi/A2zlack,Hip Hop
Celo-%26-Abdi/A2zlack,Rap
Celo-%26-Abdi/A2zlack,German
C-Murder/Down-for-My-Niggaz,G-Funk
C-Murder/Down-for-My-Niggaz,Hip Hop
C-Murder/Down-for-My-Niggaz,Pro Trump
C-Murder/Down-for-My-Niggaz,Reggae
C-Murder/Down-for-My-Niggaz,Reggae Fusion
C-Murder/Down-for-My-Niggaz,Pop
C-Murder/Down-for-My-Niggaz,Gangsta Rap
C-Murder/Down-for-My-Niggaz,Pop Rock
Lupe-Fiasco/Happy-Industries,Hip Hop
The-Hood-Internet/1997,Hip Hop
The-Hood-Internet/1997,Chicago
The-Hood-Internet/1997,Mashup
The-Hood-Internet/1997,Indie
Atmosphere/Fleetwood,Hip Hop
DirtyDiggs/Camouflage-Moonlight,Hip Hop
Iggy-Azalea/Savior,Hip Hop
Iggy-Azalea/Savior,Pop Rap
Iggy-Azalea/Savior,Trap
Rob-Base-%26-DJ-E-Z-Rock/Joy-and-Pain,East Coast Hip Hop
"A-Homeboy,-a-Hippie-%26-a-Funki-Dredd/Total-Confusion-(Confusion-Mix)",Awesomename
French-Montana/Pop-That,English
French-Montana/Pop-That,Hardcore Hip Hop
French-Montana/Pop-That,Hip Hop
French-Montana/Pop-That,Contemporary R&B
French-Montana/Pop-That,East Coast Hip Hop
French-Montana/Pop-That,Criminal
French-Montana/Pop-That,Alternative R&B
French-Montana/Pop-That,Gangsta Rap
Immortal-Technique/Rich-Man%27s-World-(1%25),Hip Hop
Immortal-Technique/Rich-Man%27s-World-(1%25),Conscious Hip Hop
Immortal-Technique/Rich-Man%27s-World-(1%25),Underground Hip Hop
T.I./Swagga-Like-Us,Hardcore Hip Hop
T.I./Swagga-Like-Us,Hip Hop
T.I./Swagga-Like-Us,Boom Bap
T.I./Swagga-Like-Us,East Coast Hip Hop
T.I./Swagga-Like-Us,Criminal
T.I./Swagga-Like-Us,Grammy Winner
T.I./Swagga-Like-Us,Electropop
T.I./Swagga-Like-Us,Gangsta Rap
T.I./Swagga-Like-Us,Conscious Hip Hop
T.I./Swagga-Like-Us,Dirty South
T.I./Swagga-Like-Us,Chipmunk Soul
T.I./Swagga-Like-Us,Christian Hip Hop
Quadra/LSD-Came-Falling-Down,Goa Trance
Quadra/LSD-Came-Falling-Down,Psytrance
Quadra/LSD-Came-Falling-Down,Psy-Trance
Doug-E.-Fresh/The-Original-Human-Beat-Box,Hip Hop
Gang-Starr/Gotch-U,Hip Hop
Gang-Starr/Gotch-U,Golden Age
Gang-Starr/Gotch-U,Political Rap
Gang-Starr/Gotch-U,East Coast Rap
Gang-Starr/Gotch-U,Rap
Gang-Starr/Gotch-U,Jazz-Rap
Gang-Starr/Gotch-U,American Rock
Gang-Starr/Gotch-U,Rock
Gang-Starr/Gotch-U,American
Lil-Uzi-Vert/Sanguine-Paradise,Cloud Rap
Lil-Uzi-Vert/Sanguine-Paradise,East Coast Hip Hop
Octbr/Ride,Chillwave
Octbr/Ride,Trap
Octbr/Ride,Hip Hop
Octbr/Ride,Boom Bap
Octbr/Ride,Phonk
Octbr/Ride,Chill Phonk
Octbr/Ride,Downtempo
M.I.A./Paper-Planes-vs.-Lookin-at-Me,Alternative Hip Hop
M.I.A./Paper-Planes-vs.-Lookin-at-Me,Dancehall
M.I.A./Paper-Planes-vs.-Lookin-at-Me,Dance
M.I.A./Paper-Planes-vs.-Lookin-at-Me,Hip Hop
M.I.A./Paper-Planes-vs.-Lookin-at-Me,East Coast Hip Hop
M.I.A./Paper-Planes-vs.-Lookin-at-Me,R&B
M.I.A./Paper-Planes-vs.-Lookin-at-Me,Electronic
Skepta/St-Tropez,English
Skepta/St-Tropez,Hip Hop
Skepta/St-Tropez,British
Skepta/St-Tropez,Grime
Skepta/St-Tropez,Pop
Shania-Twain/Ka-Ching!,Canadian
Shania-Twain/Ka-Ching!,Adult Contemporary
Shania-Twain/Ka-Ching!,Country
Wiz-Khalifa/We-Dem-Boyz,Hip Hop
Wiz-Khalifa/We-Dem-Boyz,Pop Rap
Information-Society/A-Knife-and-a-Fork,Synthpop
Information-Society/A-Knife-and-a-Fork,Freestyle
Information-Society/A-Knife-and-a-Fork,American
Information-Society/A-Knife-and-a-Fork,Electronic
Trey-Songz/Paper-Planes,Hip Hop
Trey-Songz/Paper-Planes,Electropop
Trey-Songz/Paper-Planes,Pop Rap
Trey-Songz/Paper-Planes,Contemporary R&B
JJ/Kill-You,Hip Hop
JJ/Kill-You,Indie
JJ/Kill-You,Pop
JJ/Kill-You,Synth-Pop
JJ/Kill-You,Electronic
JJ/Kill-You,Downtempo
Girl-Talk/Oh-No,Hip Hop
Girl-Talk/Oh-No,Electronica
Girl-Talk/Oh-No,Hybrid
Girl-Talk/Oh-No,Elektro
Girl-Talk/Oh-No,Electronic
Isaac-Hayes/Ike%27s-Mood-I,Funk
Isaac-Hayes/Ike%27s-Mood-I,Memphis Soul
Isaac-Hayes/Ike%27s-Mood-I,Southern Soul
Isaac-Hayes/Ike%27s-Mood-I,R&B
Isaac-Hayes/Ike%27s-Mood-I,Soul
Pluffaduff/Baby-I%27m-Back-III,Mashup
Neil-Cicierega/Annoyed-Grunt,Plunderphonics
Neil-Cicierega/Annoyed-Grunt,Fixme
Neil-Cicierega/Annoyed-Grunt,Comedy Rock
Neil-Cicierega/Annoyed-Grunt,Pop Rock
Neil-Cicierega/Annoyed-Grunt,Mashup
Eric-B.-%26-Rakim/Paper-Planes-vs.-Eric-B.-Is-President,Alternative Hip Hop
Eric-B.-%26-Rakim/Paper-Planes-vs.-Eric-B.-Is-President,Dancehall
Eric-B.-%26-Rakim/Paper-Planes-vs.-Eric-B.-Is-President,Hip Hop
Eric-B.-%26-Rakim/Paper-Planes-vs.-Eric-B.-Is-President,Dance
Eric-B.-%26-Rakim/Paper-Planes-vs.-Eric-B.-Is-President,Electronic
Lou-Donaldson/Ode-to-Billie-Joe,Hard Bop
Lou-Donaldson/Ode-to-Billie-Joe,Soul Jazz
Lou-Donaldson/Ode-to-Billie-Joe,Jazz
Usher/Still-Got-It,Trap
Usher/Still-Got-It,Hip Hop
Usher/Still-Got-It,Contemporary R&B
Usher/Still-Got-It,Southern Hip Hop
Usher/Still-Got-It,Pop Rap
Usher/Still-Got-It,Soul
MF-DOOM/Paper-Planes-(Freestyle),Hip Hop
MF-DOOM/Paper-Planes-(Freestyle),Underground Hip Hop
"ABBA/Money,-Money,-Money",Europop
"ABBA/Money,-Money,-Money",Disco
Mykko-Montana/Do-It,Hip Hop
Mykko-Montana/Do-It,Trap
Playboi-Carti/Fetti,English
Playboi-Carti/Fetti,Plugg
Playboi-Carti/Fetti,Trap
Playboi-Carti/Fetti,Cloud Rap
Playboi-Carti/Fetti,Hip Hop
Playboi-Carti/Fetti,Southern Hip Hop
Wale/Chillin,Hip Hop
Wale/Chillin,Adult Contemporary
Wale/Chillin,R&B
Wale/Chillin,East Coast Hip Hop
Ghostface-Killah/The-Champ,Boom Bap
Ghostface-Killah/The-Champ,Abstract Hip Hop
Ghostface-Killah/The-Champ,East Coast Hip Hop
Ghostface-Killah/The-Champ,Hardcore Hip Hop
Tyga/Lap-Dance,Hip Hop
Tyga/Lap-Dance,Pop Rap
Tyga/Lap-Dance,Ratchet Music
Tyga/Lap-Dance,Trap
Jonzun-Crew/Space-Is-the-Place,Electro
Classified/They-Call-This-(Hip-Hop),Contemporary Folk
Classified/They-Call-This-(Hip-Hop),Hip Hop
Classified/They-Call-This-(Hip-Hop),Blues
Classified/They-Call-This-(Hip-Hop),Blues Rock
Classified/They-Call-This-(Hip-Hop),Canadian Hip Hop
Classified/They-Call-This-(Hip-Hop),Classic Rock
French-Montana/Ocho-Cinco,English
French-Montana/Ocho-Cinco,Domestic Abuser
French-Montana/Ocho-Cinco,Hip Hop
French-Montana/Ocho-Cinco,Beat
French-Montana/Ocho-Cinco,British
French-Montana/Ocho-Cinco,East Coast Hip Hop
French-Montana/Ocho-Cinco,Hip-Hop
French-Montana/Ocho-Cinco,Pop Rap
French-Montana/Ocho-Cinco,Gangsta Rap
French-Montana/Ocho-Cinco,Pop Punk
The-KLF/Last-Train-to-Trancentral-(Live-From-the-Lost-Continent),Techno
The-KLF/Last-Train-to-Trancentral-(Live-From-the-Lost-Continent),Dance
The-KLF/Last-Train-to-Trancentral-(Live-From-the-Lost-Continent),Ambient
The-KLF/Last-Train-to-Trancentral-(Live-From-the-Lost-Continent),House
The-KLF/Last-Train-to-Trancentral-(Live-From-the-Lost-Continent),Club
The-KLF/Last-Train-to-Trancentral-(Live-From-the-Lost-Continent),Electropop
The-KLF/Last-Train-to-Trancentral-(Live-From-the-Lost-Continent),Electronic
The-KLF/Last-Train-to-Trancentral-(Live-From-the-Lost-Continent),Downtempo
Raekwon/Glaciers-of-Ice,Hardcore Hip Hop
Raekwon/Glaciers-of-Ice,Hip Hop
Raekwon/Glaciers-of-Ice,Boom Bap
Raekwon/Glaciers-of-Ice,East Coast Hip Hop
Raekwon/Glaciers-of-Ice,Abstract Hip Hop
Raekwon/Glaciers-of-Ice,Gangsta Rap
Craig-Mack/Flava-in-Ya-Ear-(Remix),Death By Murder
Craig-Mack/Flava-in-Ya-Ear-(Remix),Hardcore Hip Hop
Craig-Mack/Flava-in-Ya-Ear-(Remix),Hip Hop
Craig-Mack/Flava-in-Ya-Ear-(Remix),Boom Bap
Craig-Mack/Flava-in-Ya-Ear-(Remix),East Coast Hip Hop
Craig-Mack/Flava-in-Ya-Ear-(Remix),Rap
Craig-Mack/Flava-in-Ya-Ear-(Remix),Gangsta Rap
The-Wiseguys/Search%27s-End,Turntablism
The-Wiseguys/Search%27s-End,Hip Hop
The-Wiseguys/Search%27s-End,Dance
The-Wiseguys/Search%27s-End,Electronica
The-Wiseguys/Search%27s-End,Eurodance
The-Wiseguys/Search%27s-End,House
The-Wiseguys/Search%27s-End,Electronic
The-Wiseguys/Search%27s-End,Trip Hop
Iggy-Pop/African-Man,Rock
Iggy-Pop/African-Man,Glam
Iggy-Pop/African-Man,Garage Rock
Iggy-Pop/African-Man,Pop Rock
Iggy-Pop/African-Man,Punk
Iggy-Pop/African-Man,Alternative Rock
Iggy-Pop/African-Man,Classic Rock
Ice-Cube/Ghetto-Bird,G-Funk
Ice-Cube/Ghetto-Bird,Hip Hop
Ice-Cube/Ghetto-Bird,Hip Hop Rap
Ice-Cube/Ghetto-Bird,West Coast Rap
Ice-Cube/Ghetto-Bird,Rap
Ice-Cube/Ghetto-Bird,West Coast Hip Hop
Ice-Cube/Ghetto-Bird,Gangsta Rap
Ice-Cube/Ghetto-Bird,Hardcore Rap
Juelz-Santana/Mixin%27-Up-the-Medicine,Hip Hop
Juelz-Santana/Mixin%27-Up-the-Medicine,Phone Skit
Juelz-Santana/Mixin%27-Up-the-Medicine,East Coast Hip Hop
Lil-Wayne/Bugatti,Britpop
Lil-Wayne/Bugatti,British
Lil-Wayne/Bugatti,Criminal
Lil-Wayne/Bugatti,Dream Pop
Lil-Wayne/Bugatti,Gangsta Rap
Lil-Wayne/Bugatti,Alternative Rock
The-Prodigy/Spacehopper,Breakbeat Hardcore
The-Prodigy/Spacehopper,Big Beat
The-Prodigy/Spacehopper,British
The-Prodigy/Spacehopper,Breakbeat
Lord-Finesse/Keep-It-Flowing,Hip Hop
Lord-Finesse/Keep-It-Flowing,East Coast Hip Hop
Scarface/Your-Ass-Got-Took,Hip Hop
Eric-B.-%26-Rakim/Eric-B.-Is-President,Hip Hop
Drake/Swagga-Like-Us,Hip Hop
Drake/Swagga-Like-Us,Alternative R&B
Drake/Swagga-Like-Us,Contemporary R&B
Drake/Swagga-Like-Us,Hardcore Hip Hop
Nebula-II/Atheama,Drum And Bass
Rob-Base/Dope-Mix,Hip-Hop
Naughty-by-Nature/Clap-Yo-Hands,Hip Hop
Naughty-by-Nature/Clap-Yo-Hands,Boom Bap
Naughty-by-Nature/Clap-Yo-Hands,East Coast Hip Hop
DJ-Frane/Spacebird-Bodywave,Instrumental
DJ-Frane/Spacebird-Bodywave,Turntablism
DJ-Frane/Spacebird-Bodywave,Hip Hop
DJ-Frane/Spacebird-Bodywave,Trip Hop
DJ-Frane/Spacebird-Bodywave,Electronic
DJ-Frane/Spacebird-Bodywave,Downtempo
De-La-Soul/Rock-Co.-Kane-Flow,Alternative Hip Hop
De-La-Soul/Rock-Co.-Kane-Flow,Producer
De-La-Soul/Rock-Co.-Kane-Flow,Hip Hop
De-La-Soul/Rock-Co.-Kane-Flow,Boom Bap
De-La-Soul/Rock-Co.-Kane-Flow,East Coast Hip Hop
De-La-Soul/Rock-Co.-Kane-Flow,Abstract Hip Hop
De-La-Soul/Rock-Co.-Kane-Flow,Conscious Hip Hop
T-La-Rock/Keep-That-Groove,Hip Hop
Beastie-Boys/And-What-You-Give-Is-What-You-Get,Alternative Rap
Beastie-Boys/And-What-You-Give-Is-What-You-Get,Rap
Beastie-Boys/And-What-You-Give-Is-What-You-Get,Underground Rap
Lords-of-Acid/Rough-Sex,Electro-Industrial
Lords-of-Acid/Rough-Sex,Belgian
Lords-of-Acid/Rough-Sex,Electronic
Lords-of-Acid/Rough-Sex,Ebm
Jay-Z/Empire-State-of-Mind,Hip Hop
Jay-Z/Empire-State-of-Mind,East Coast Hip Hop
Jay-Z/Empire-State-of-Mind,R&B
The-Brothers-Johnson/Strawberry-Letter-23,Funk
The-Brothers-Johnson/Strawberry-Letter-23,R&B
Afrika-Bambaataa/Renegades-Chant,Afro-Funk
Afrika-Bambaataa/Renegades-Chant,Electro-Funk
Afrika-Bambaataa/Renegades-Chant,Breakbeat
Mad-Skillz/The-Nod-Factor,Hip Hop
Mad-Skillz/The-Nod-Factor,Southern Hip Hop
Meek-Mill/Shine%27n,Hip Hop
Black-Sabbath/War-Pigs,Hard Rock
Black-Sabbath/War-Pigs,Doom Metal
Black-Sabbath/War-Pigs,British
Black-Sabbath/War-Pigs,Classic Rock
Roy-Ayers-Ubiquity/Hey-Uh-What-You-Say-Come-On,Funk
Roy-Ayers-Ubiquity/Hey-Uh-What-You-Say-Come-On,Jazz
Roy-Ayers-Ubiquity/Hey-Uh-What-You-Say-Come-On,Jazz-Funk
Roy-Ayers-Ubiquity/Hey-Uh-What-You-Say-Come-On,Disco
Rodney-O-and-Joe-Cooley/U-Don%27t-Hear-Me-Tho,Hip Hop
Domo-Genesis/Boss%27-Life,Hip Hop
Domo-Genesis/Boss%27-Life,Hardcore Hip Hop
Jack-Harlow/I-Got-a-Shot,Hip Hop
Jack-Harlow/I-Got-a-Shot,English
Jack-Harlow/I-Got-a-Shot,Pop Rap
Jack-Harlow/I-Got-a-Shot,Rap
Snog/Corporate-Slave,Industrial Techno
Snog/Corporate-Slave,Ebm
Snog/Corporate-Slave,Electro
Snog/Corporate-Slave,Industrial
Snog/Corporate-Slave,Electronic
Rammstein/Du-Hast,German Metal
Rammstein/Du-Hast,Heavy Metal
Rammstein/Du-Hast,Metal
Rammstein/Du-Hast,Industrial Metal
Rammstein/Du-Hast,Soundtrack
Rammstein/Du-Hast,Industrial
Rammstein/Du-Hast,Electronic
Cali-Swag-District/Teach-Me-How-to-Dougie,Hip Hop
Cali-Swag-District/Teach-Me-How-to-Dougie,Pop Rap
Cali-Swag-District/Teach-Me-How-to-Dougie,West Coast Hip Hop
Cali-Swag-District/Teach-Me-How-to-Dougie,Jerk Rap
Rhythm/The-World-Is-a-Place,Jazz
Green-Day/Basket-Case,Pop Punk
Green-Day/Basket-Case,Emo Pop
Green-Day/Basket-Case,Alternative Rock
Green-Day/Basket-Case,American
Mungo-Jerry/In-the-Summertime,Blues Rock
Mungo-Jerry/In-the-Summertime,British
Mungo-Jerry/In-the-Summertime,Boogie Rock
Korn/Freak-on-a-Leash,Heavy Metal
Korn/Freak-on-a-Leash,Hard Rock
Korn/Freak-on-a-Leash,Metalcore
Korn/Freak-on-a-Leash,Metal
Korn/Freak-on-a-Leash,Nu Metal
Korn/Freak-on-a-Leash,Alternative Rock
Korn/Freak-on-a-Leash,Rock
The-Doors/Waiting-for-the-Sun,Hard Rock
The-Doors/Waiting-for-the-Sun,Blues Rock
The-Doors/Waiting-for-the-Sun,Classic Rock
The-Doors/Waiting-for-the-Sun,Acid Rock
Van-Halen/Runnin%27-With-the-Devil,Hard Rock
Van-Halen/Runnin%27-With-the-Devil,Glam Metal
Van-Halen/Runnin%27-With-the-Devil,Rock
Jay-Z/99-Problems,Chipmunk Soul
Jay-Z/99-Problems,Grammy Winner
Jay-Z/99-Problems,Boom Bap
Jay-Z/99-Problems,East Coast Hip Hop
Jane%27s-Addiction/Jane-Says,Alternative Rock
Jane%27s-Addiction/Jane-Says,Rock
Aaliyah/Try-Again,R&B
Aaliyah/Try-Again,Soul
Aaliyah/Try-Again,Urban Soul
Third-Eye-Blind/Semi-Charmed-Life,Post-Grunge
Third-Eye-Blind/Semi-Charmed-Life,Alternative Rock
Third-Eye-Blind/Semi-Charmed-Life,Favoritos
Third-Eye-Blind/Semi-Charmed-Life,Pop Rock
2Pac/How-Do-U-Want-It,Hip Hop
Phil-Collins/In-the-Air-Tonight,Aor
Phil-Collins/In-the-Air-Tonight,British
Phil-Collins/In-the-Air-Tonight,Adult Contemporary
Phil-Collins/In-the-Air-Tonight,Art Pop
Trina/Look-Back-at-Me,Hip-Hop
Ray-Parker-Jr./Ghostbusters,Ray Parker Jr
Ray-Parker-Jr./Ghostbusters,Pop And Chart
Ray-Parker-Jr./Ghostbusters,Pop
Ramones/Blitzkrieg-Bop,Pop Punk
Ramones/Blitzkrieg-Bop,Punk
Ramones/Blitzkrieg-Bop,Punk Rock
Disturbed/Down-With-the-Sickness,Hard Rock
Disturbed/Down-With-the-Sickness,American
Disturbed/Down-With-the-Sickness,Alternative
Disturbed/Down-With-the-Sickness,Alternative Metal
Kid-Rock/Fuck-Off,Country Rock
Kid-Rock/Fuck-Off,Hard Rock
Kid-Rock/Fuck-Off,Boom Bap
Kid-Rock/Fuck-Off,Country
Kid-Rock/Fuck-Off,American
The-Hypnotist/Rainbows-in-the-Sky,Techno
The-Hypnotist/Rainbows-in-the-Sky,Breakbeat Hardcore
The-Hypnotist/Rainbows-in-the-Sky,Rave
Apathy/Swagger-Like-Ap,Hip Hop
Apathy/Swagger-Like-Ap,Boom Bap
Apathy/Swagger-Like-Ap,East Coast Hip Hop
Apathy/Swagger-Like-Ap,Hardcore Hip Hop
Trey-Songz/Swagga-Like-Songz,Hip Hop
Trey-Songz/Swagga-Like-Songz,Electropop
Trey-Songz/Swagga-Like-Songz,Pop Rap
Trey-Songz/Swagga-Like-Songz,Contemporary R&B
Public-Enemy/Bring-the-Noise-(Ferry-Corsten-Remix),Electro
Ludacris/Move-Bitch,Southern Rap
Ludacris/Move-Bitch,Word Of Mouf
Ludacris/Move-Bitch,Bounce
Ludacris/Move-Bitch,Hip Hop
Ludacris/Move-Bitch,Thug Rap
Ludacris/Move-Bitch,Southern Hip Hop
Ludacris/Move-Bitch,Hip Hop Rap
Ludacris/Move-Bitch,Blues
Ludacris/Move-Bitch,Hip-Hop
Ludacris/Move-Bitch,Pop Rap
Ludacris/Move-Bitch,Rap
Ludacris/Move-Bitch,Pop-Rap
Ludacris/Move-Bitch,Gangsta Rap
Ludacris/Move-Bitch,Dirty South
Robert-Folk/Ace-in-Africa,Movie Soundtrack
Robert-Folk/Ace-in-Africa,Soundtrack
