song_id,genre
"Tyler,-the-Creator/Like-Him",hip hop
"Tyler,-the-Creator/Like-Him",horrorcore
"Tyler,-the-Creator/Like-Him",pop
"Tyler,-the-Creator/Like-Him",neo soul
"Tyler,-the-Creator/Like-Him",pop rock
"Tyler,-the-Creator/Like-Him",_fix whosampled dupe url
Tory-Lanez/Just-a-Friend,alternative hip hop
Tory-Lanez/Just-a-Friend,alternative r&b
Tory-Lanez/Just-a-Friend,contemporary r&b
Tory-Lanez/Just-a-Friend,canadian hip hop
Digga-D/What-You-Reckon,gangsta rap
Digga-D/What-You-Reckon,hip hop
Digga-D/What-You-Reckon,drill
Digga-D/What-You-Reckon,uk drill
Ralph-Vargas/CB%232,classical
Ralph-Vargas/CB%232,20th century
Ralph-Vargas/CB%232,hip hop
Ralph-Vargas/CB%232,british
Ralph-Vargas/CB%232,rap
Ralph-Vargas/CB%232,british composer
Riot-Squad/Nonshlen-Tustokken-(Ode-to-Vortex),punk
Young-Thug/Some-More,hip hop
Young-Thug/Some-More,trap
Young-Thug/Some-More,english
Young-Thug/Some-More,rap
Kanye-West/Wack-Niggaz,hip hop
Kanye-West/Wack-Niggaz,east coast hip hop
Kanye-West/Wack-Niggaz,conscious hip hop
Kanye-West/Wack-Niggaz,electropop
Kanye-West/Wack-Niggaz,chipmunk soul
Kanye-West/Wack-Niggaz,christian hip hop
Elkie-Brooks/Sunshine%EF%BB%BF-After-the-Rain,blues rock
Jus-Allah/Porno-Flick-Bitches,hip hop
Jus-Allah/Porno-Flick-Bitches,black metal
Bill-Charlap/I%27m-Old-Fashioned,post-bop
Bill-Charlap/I%27m-Old-Fashioned,jazz
Bill-Charlap/I%27m-Old-Fashioned,hard bop
Bill-Charlap/I%27m-Old-Fashioned,jazz and blues
Scarface/He%27s-Dead,hip hop
Kendrick-Lamar/The-Blacker-the-Berry,political hip hop
Kendrick-Lamar/The-Blacker-the-Berry,hardcore hip hop
Kendrick-Lamar/The-Blacker-the-Berry,hip hop
Kendrick-Lamar/The-Blacker-the-Berry,boom bap
Kendrick-Lamar/The-Blacker-the-Berry,east coast hip hop
Kendrick-Lamar/The-Blacker-the-Berry,2015 single/american/post-nerdcore/rap/best of 2015/2015/10s/hip-hop
Kendrick-Lamar/The-Blacker-the-Berry,jazz rap
Kendrick-Lamar/The-Blacker-the-Berry,rap
Kendrick-Lamar/The-Blacker-the-Berry,west coast hip hop
Kendrick-Lamar/The-Blacker-the-Berry,conscious hip hop
James-Brown/The-Boss,blues
James-Brown/The-Boss,christmas music
James-Brown/The-Boss,disco
James-Brown/The-Boss,film soundtrack
Raekwon/The-Morning,hip hop
Raekwon/The-Morning,alternative hip hop
Larry-June/5.0-Chronicles,alternative hip hop
Larry-June/5.0-Chronicles,trap
Larry-June/5.0-Chronicles,hip hop
Larry-June/5.0-Chronicles,drumless hip hop
Larry-June/5.0-Chronicles,west coast hip hop
Larry-June/5.0-Chronicles,gangsta rap
Larry-June/5.0-Chronicles,dirty south
James-Brown/Make-It-Good-to-Yourself,funk
James-Brown/Make-It-Good-to-Yourself,blaxploitation
James-Brown/Make-It-Good-to-Yourself,r&b
James-Brown/Make-It-Good-to-Yourself,soul
James-Brown/Make-It-Good-to-Yourself,soundtracks
Kanye-West/FACTS,conscious hip hop
Kanye-West/FACTS,electropop
Kanye-West/FACTS,chipmunk soul
Kanye-West/FACTS,christian hip hop
David-Porter/I%27m-Afraid-the-Masquerade-Is-Over,blues
David-Porter/I%27m-Afraid-the-Masquerade-Is-Over,soul
James-Brown/Escape-Ism,funk
James-Brown/Escape-Ism,r&b
James-Brown/Escape-Ism,deep soul
James-Brown/Escape-Ism,soul
James-Brown/Escape-Ism,funk / soul
James-Brown/Escape-Ism,funk soul
James-Brown/Escape-Ism,soulfunk
Logic/Warm-It-Up,hip hop
Logic/Warm-It-Up,pop rap
Logic/Warm-It-Up,east coast hip hop
Young-Thug/Hercules,hip hop
Young-Thug/Hercules,trap
Young-Thug/Hercules,english
Young-Thug/Hercules,rap
The-Trammps/Disco-Inferno,disco
The-Trammps/Disco-Inferno,pop
James-Brown/I-Got-Ants-in-My-Pants,blues
James-Brown/I-Got-Ants-in-My-Pants,christmas music
James-Brown/I-Got-Ants-in-My-Pants,disco
James-Brown/I-Got-Ants-in-My-Pants,film soundtrack
*NSYNC/Gone,90s
*NSYNC/Gone,1990s
*NSYNC/Gone,2000s
*NSYNC/Gone,00s
Mos-Def/Brooklyn,alternative hip hop
Mos-Def/Brooklyn,conscious hip hop
Mos-Def/Brooklyn,hip hop
The-Roots/False-Media,alternative hip hop
The-Roots/False-Media,alternative rap
The-Roots/False-Media,hip hop
The-Roots/False-Media,conscious
The-Roots/False-Media,rap
The-Roots/False-Media,conscious hip hop
The-Roots/False-Media,hardcore rap
Al-Green/Simply-Beautiful,1980s
Al-Green/Simply-Beautiful,1970s
Al-Green/Simply-Beautiful,christmas music
Al-Green/Simply-Beautiful,2008 universal fire victim
Jeremy-Steig/Hang-on-to-a-Dream,flute
Jeremy-Steig/Hang-on-to-a-Dream,jazz
Jay-Electronica/Exhibit-C,conscious hip hop
Jay-Electronica/Exhibit-C,experimental hip hop
Jay-Electronica/Exhibit-C,abstract hip hop
Jay-Electronica/Exhibit-C,hardcore hip hop
Snap!/Believe-the-Hype,dance-pop
Snap!/Believe-the-Hype,eurodance
Snap!/Believe-the-Hype,hip house
Snap!/Believe-the-Hype,euro house
Clarence-Wheeler/Hey-Jude,jazz
Clarence-Wheeler/Hey-Jude,instrumental
Clarence-Wheeler/Hey-Jude,jazz-funk
Clarence-Wheeler/Hey-Jude,soul jazz
The-5-Royales/Think,r b
Pointer-Sisters/Yes-We-Can-Can,dance-pop
Pointer-Sisters/Yes-We-Can-Can,disco
Pointer-Sisters/Yes-We-Can-Can,contemporary r&b
Pointer-Sisters/Yes-We-Can-Can,2008 universal fire victim
Fabolous/Trade-It-All-Pt-2,hip hop
Fabolous/Trade-It-All-Pt-2,pop rap
Fabolous/Trade-It-All-Pt-2,east coast hip hop
The-Intruders/I%27ll-Always-Love-My-Mama,rhythm and blues
The-Intruders/I%27ll-Always-Love-My-Mama,soul
Phil-Upchurch/Black-Gold,jazz
Phil-Upchurch/Black-Gold,2008 universal fire victim
Tech-N9ne/Take-Your-Halo,hip hop
Tech-N9ne/Take-Your-Halo,horrorcore
Tech-N9ne/Take-Your-Halo,g-funk
Tech-N9ne/Take-Your-Halo,hardcore hip hop
The-Winans/Ain%27t-No-Need-to-Worry,soul jazz
The-Winans/Ain%27t-No-Need-to-Worry,r&b
The-Winans/Ain%27t-No-Need-to-Worry,soul
The-Winans/Ain%27t-No-Need-to-Worry,jazz
The-Winans/Ain%27t-No-Need-to-Worry,quiet storm
Tag-Team/Whoomp!-(There-It-Is),hip hop
Mountain/Long-Red,rock
Mountain/Long-Red,psychedelic rock
Dusty-Springfield/Son-of-a-Preacher-Man,philly soul
Dusty-Springfield/Son-of-a-Preacher-Man,british
Dusty-Springfield/Son-of-a-Preacher-Man,baroque pop
Dusty-Springfield/Son-of-a-Preacher-Man,blue-eyed soul
En-Vogue/Hold-On,new jack swing
En-Vogue/Hold-On,funk rock
En-Vogue/Hold-On,contemporary r&b
En-Vogue/Hold-On,east coast hip hop
Kanye-West/Saint-Pablo,pop soul
Kanye-West/Saint-Pablo,contemporary r&b
Kanye-West/Saint-Pablo,alternative r&b
Kanye-West/Saint-Pablo,hip hop soul
Kanye-West/Saint-Pablo,conscious hip hop
Kanye-West/Saint-Pablo,electropop
Kanye-West/Saint-Pablo,chipmunk soul
Kanye-West/Saint-Pablo,christian hip hop
Weezer/El-Scorcho,emo
Weezer/El-Scorcho,alternative rock
Weezer/El-Scorcho,alternative pop
Weezer/El-Scorcho,geek rock
Samy-Deluxe/Roter-Velour,hip hop
Samy-Deluxe/Roter-Velour,german
Samy-Deluxe/Roter-Velour,rap
A-Taste-of-Honey/Sukiyaki,70s
A-Taste-of-Honey/Sukiyaki,boogie
A-Taste-of-Honey/Sukiyaki,80s
A-Taste-of-Honey/Sukiyaki,1970s
7L-%26-Esoteric/Speaking-Real-Words,hip hop
Larsht-/PNGMAFIA,_download mixes
Ice-Cube/Wicked,gangsta rap
Ice-Cube/Wicked,hip hop
Ice-Cube/Wicked,political hip hop
Ice-Cube/Wicked,hardcore hip hop
Suzanne-Vega/Tom%27s-Diner,alternative rock
Suzanne-Vega/Tom%27s-Diner,art pop
Suzanne-Vega/Tom%27s-Diner,2008 universal fire victim
Suzanne-Vega/Tom%27s-Diner,alternative folk
MC-Breed/Ain%27t-No-Future-in-Yo%27-Frontin%27,hip hop
MC-Breed/Ain%27t-No-Future-in-Yo%27-Frontin%27,punk
MC-Breed/Ain%27t-No-Future-in-Yo%27-Frontin%27,hardcore punk
Marcus-Miller/Much-Too-Much,jazz
Marcus-Miller/Much-Too-Much,jazz-funk
Marcus-Miller/Much-Too-Much,contemporary jazz
Joyner-Lucas/I%27m-Not-Racist,rap/hip-hop
De-La-Soul/Marvin-Jaye,alternative hip hop
De-La-Soul/Marvin-Jaye,conscious hip hop
De-La-Soul/Marvin-Jaye,boom bap
De-La-Soul/Marvin-Jaye,east coast hip hop
Laurent-Voulzy/Rockollection,aln-sh
Laurent-Voulzy/Rockollection,french
Laurent-Voulzy/Rockollection,french singer
Laurent-Voulzy/Rockollection,chanson française
Meli%27sa-Morgan/Fool%27s-Paradise,hip hop rnb and dance hall
Meli%27sa-Morgan/Fool%27s-Paradise,quiet storm
Meli%27sa-Morgan/Fool%27s-Paradise,contemporary r&b
Meli%27sa-Morgan/Fool%27s-Paradise,smooth soul
Your-Favorite-Martian/Boom-Headshot,pop rap
Your-Favorite-Martian/Boom-Headshot,comedy hip hop
The-Mar-Keys/Plantation-Inn,soul
Eric-B.-%26-Rakim/I-Know-You-Got-Soul,hip hop
Eric-B.-%26-Rakim/I-Know-You-Got-Soul,2008 universal fire victim
Lil-Shitcore/Balls-Pedal-(Listen-to-This-Die-Instantly-and-Shit-Yourself-Diaper-Also-at-Once),genre in name
Eminem/Not-Alike,2000s
Eminem/Not-Alike,hip hop
Eminem/Not-Alike,boom bap
Eminem/Not-Alike,90s
Eminem/Not-Alike,2008 universal fire victim
Ayo-%26-Teo/Rolex,soul
Ayo-%26-Teo/Rolex,reggae
Ayo-%26-Teo/Rolex,n2
Ayo-%26-Teo/Rolex,soul and reggae
"Sister-Rosetta-Tharpe/Up-Above-My-Head,-I-Hear-Music-in-the-Air",2008 universal fire victim
"Sister-Rosetta-Tharpe/Up-Above-My-Head,-I-Hear-Music-in-the-Air",blues
"Sister-Rosetta-Tharpe/Up-Above-My-Head,-I-Hear-Music-in-the-Air",blues rock
"Sister-Rosetta-Tharpe/Up-Above-My-Head,-I-Hear-Music-in-the-Air",godmother of rock and roll
"Sister-Rosetta-Tharpe/Up-Above-My-Head,-I-Hear-Music-in-the-Air",jazz
Knxwledge/x.b-,hip hop
Nardo-Wick/Blam-Boom,trap
Count-Bass-D/Just-Pray,alternative hip hop
Count-Bass-D/Just-Pray,hip hop
Count-Bass-D/Just-Pray,boom bap
Count-Bass-D/Just-Pray,abstract hip hop
Nexxthursday/Sway,hip hop
Nexxthursday/Sway,pop rap
Nexxthursday/Sway,trap
Nexxthursday/Sway,southern hip hop
Willis-Jackson/Ain%27t-No-Sunshine,jump-blues
Willis-Jackson/Ain%27t-No-Sunshine,hard bop
Willis-Jackson/Ain%27t-No-Sunshine,soul jazz
Willis-Jackson/Ain%27t-No-Sunshine,jazz
Larsht-/Liveleak-Video-of-My-Suicide,_download mixes
95-South/Whoot!-There-It-Is,hip hop
95-South/Whoot!-There-It-Is,pop
95-South/Whoot!-There-It-Is,dance
95-South/Whoot!-There-It-Is,bass music
Tory-Lanez/The-Trade,alternative hip hop
Tory-Lanez/The-Trade,hip hop
Tory-Lanez/The-Trade,contemporary r&b
Tory-Lanez/The-Trade,r&b
Tory-Lanez/The-Trade,alternative r&b
Tory-Lanez/The-Trade,soul
Tory-Lanez/The-Trade,canadian hip hop
JPEGMAFIA/Thug-Tears,cloud rap
JPEGMAFIA/Thug-Tears,alternative r&b
JPEGMAFIA/Thug-Tears,experimental hip hop
JPEGMAFIA/Thug-Tears,east coast hip hop
EPMD/So-Wat-Cha-Sayin%27,hip hop
EPMD/So-Wat-Cha-Sayin%27,rap
Kanye-West/Real-Friends,english
Kanye-West/Real-Friends,hip hop
Kanye-West/Real-Friends,r&b
Kanye-West/Real-Friends,alternative r&b
Kanye-West/Real-Friends,conscious hip hop
Kanye-West/Real-Friends,electropop
Kanye-West/Real-Friends,chipmunk soul
Kanye-West/Real-Friends,christian hip hop
EST-Gee/Lamborghini-Geeski,hip hop
EST-Gee/Lamborghini-Geeski,trap
Armani-Caesar/Queen-City,hardcore hip hop
Lil-Baby/2040,english
Lil-Baby/2040,hip hop
Lil-Baby/2040,drill
Lil-Baby/2040,southern hip hop
Lil-Baby/2040,chicago drill
Lil-Baby/2040,rap
Tobi-Lou/Darlin%27,pop rap
Tobi-Lou/Darlin%27,trap
42-Dugg/Free-RIC,english
42-Dugg/Free-RIC,detroit
42-Dugg/Free-RIC,hip hop
42-Dugg/Free-RIC,detroit trap
42-Dugg/Free-RIC,drill
42-Dugg/Free-RIC,42 dugg
42-Dugg/Free-RIC,chicago drill
42-Dugg/Free-RIC,2020s
"Kanye-West/Live-From-Irving-Plaza,-New-York",alternative hip hop
"Kanye-West/Live-From-Irving-Plaza,-New-York",hip hop
"Kanye-West/Live-From-Irving-Plaza,-New-York",east coast hip hop
"Kanye-West/Live-From-Irving-Plaza,-New-York",conscious hip hop
"Kanye-West/Live-From-Irving-Plaza,-New-York",electropop
"Kanye-West/Live-From-Irving-Plaza,-New-York",chipmunk soul
"Kanye-West/Live-From-Irving-Plaza,-New-York",christian hip hop
Monica/Anything-(To-Find-You),english
Monica/Anything-(To-Find-You),hardcore hip hop
Monica/Anything-(To-Find-You),hip hop
Monica/Anything-(To-Find-You),contemporary r&b
Monica/Anything-(To-Find-You),pop
Monica/Anything-(To-Find-You),gangsta rap
Mary-J.-Blige/My-Life,adult contemporary
Mary-J.-Blige/My-Life,contemporary r&b
Mary-J.-Blige/My-Life,2008 universal fire victim
Mary-J.-Blige/My-Life,90s r&b
Awon/Dephacation,hip hop
Terrace-Martin/Curly-Martin,hip hop
Terrace-Martin/Curly-Martin,jazz rap
Terrace-Martin/Curly-Martin,instrumental hip hop
Tina-Turner/Private-Dancer,pop rock
Tina-Turner/Private-Dancer,english
Tina-Turner/Private-Dancer,box set
Tina-Turner/Private-Dancer,pop
Faith-Evans/Alone-in-This-World,hip hop rnb and dance hall
Faith-Evans/Alone-in-This-World,soul
Faith-Evans/Alone-in-This-World,contemporary r&b
Kendrick-Lamar/The-Art-of-Peer-Pressure,alternative hip hop
Kendrick-Lamar/The-Art-of-Peer-Pressure,conscious hip hop
Kendrick-Lamar/The-Art-of-Peer-Pressure,hip hop
Kendrick-Lamar/The-Art-of-Peer-Pressure,hardcore hip hop
Big-Daddy-Kane/Smooth-Operator,hip hop
Big-Daddy-Kane/Smooth-Operator,underground hip hop
Big-Daddy-Kane/Smooth-Operator,rap
Logic/Live-on-the-Air,hip hop
Logic/Live-on-the-Air,pop rap
Logic/Live-on-the-Air,east coast hip hop
Ol%27-Dirty-Bastard/Goin%27-Down,hip hop
Ol%27-Dirty-Bastard/Goin%27-Down,hip-hop
Ol%27-Dirty-Bastard/Goin%27-Down,rap
Ol%27-Dirty-Bastard/Goin%27-Down,east coast hip hop
Meek-Mill/Ball-Player,trap
Meek-Mill/Ball-Player,hip hop
Meek-Mill/Ball-Player,east coast hip hop
Meek-Mill/Ball-Player,pop rap
Meek-Mill/Ball-Player,gangsta rap
Nas/Life%27s-a-Bitch,east coast hip hop
MFSB/Get-Down-With-the-Philly-Sound,philly soul
MFSB/Get-Down-With-the-Philly-Sound,session
"Biz-Markie/Make-the-Music-With-Your-Mouth,-Biz",hip hop
"Biz-Markie/Make-the-Music-With-Your-Mouth,-Biz",boom bap
"Biz-Markie/Make-the-Music-With-Your-Mouth,-Biz",east coast hip hop
Orbital/Never,techno
Orbital/Never,drum and bass
Orbital/Never,dubstep
Orbital/Never,ambient
Orbital/Never,idm
Orbital/Never,electronic
Lou-the-Human/Lou%27s-Dead,hip hop
Dyke-%26-the-Blazers/Let-a-Woman-Be-a-Woman-Let-a-Man-Be-a-Man,brass band
Dyke-%26-the-Blazers/Let-a-Woman-Be-a-Woman-Let-a-Man-Be-a-Man,british brass band
Jay-Z/Squeeze-1st,hip hop
Jay-Z/Squeeze-1st,thug rap
Jay-Z/Squeeze-1st,east coast rap
Jay-Z/Squeeze-1st,east coast hip hop
Jay-Z/Squeeze-1st,pop-rap
Jay-Z/Squeeze-1st,rap
Jay-Z/Squeeze-1st,gangsta rap
Jay-Z/Squeeze-1st,hardcore rap
Kurtis-Blow/8-Million-Stories,hardcore hip hop
Kurtis-Blow/8-Million-Stories,hip hop
Kurtis-Blow/8-Million-Stories,new jack swing
Kurtis-Blow/8-Million-Stories,east coast hip hop
Kurtis-Blow/8-Million-Stories,electro
Kurtis-Blow/8-Million-Stories,disco rap
Datsik/Glock-Burst,ebm
Datsik/Glock-Burst,post-dubstep
Datsik/Glock-Burst,dubstep
Datsik/Glock-Burst,brostep
Datsik/Glock-Burst,electro house
Datsik/Glock-Burst,edm
Datsik/Glock-Burst,electronic
The-Notorious-B.I.G./Realest-Niggas,gangsta rap
The-Notorious-B.I.G./Realest-Niggas,hardcore rap
The-Notorious-B.I.G./Realest-Niggas,rap
The-Notorious-B.I.G./Realest-Niggas,east coast rap
The-Foreign-Exchange/All-That-You-Are-(Remixes-Blend),hip hop
The-Foreign-Exchange/All-That-You-Are-(Remixes-Blend),neo soul
Messer-Chups/Druzilla-Twist,abstract electronic
Messer-Chups/Druzilla-Twist,surf rock
Messer-Chups/Druzilla-Twist,electro
Messer-Chups/Druzilla-Twist,rock
Messer-Chups/Druzilla-Twist,electronic
Linkin-Park/Until-It-Breaks,electronic rock
Linkin-Park/Until-It-Breaks,pop rock
Linkin-Park/Until-It-Breaks,industrial hip hop
Linkin-Park/Until-It-Breaks,alternative metal
Linkin-Park/Until-It-Breaks,rap rock
Linkin-Park/Until-It-Breaks,nu metal
Linkin-Park/Until-It-Breaks,alternative rock
Linkin-Park/Until-It-Breaks,rock
Linkin-Park/Until-It-Breaks,electronic
Public-Enemy/Brothers-Gonna-Work-It-Out,conscious hip hop
Public-Enemy/Brothers-Gonna-Work-It-Out,film soundtrack
Public-Enemy/Brothers-Gonna-Work-It-Out,east coast hip hop
Public-Enemy/Brothers-Gonna-Work-It-Out,hardcore hip hop
Gang-Starr/Step-in-the-Arena,hip hop
Gang-Starr/Step-in-the-Arena,boom bap
Gang-Starr/Step-in-the-Arena,east coast hip hop
Cypress-Hill/Stoned-Is-the-Way-of-the-Walk,gangsta rap
Cypress-Hill/Stoned-Is-the-Way-of-the-Walk,alternative rap
Cypress-Hill/Stoned-Is-the-Way-of-the-Walk,chicano rap
Cypress-Hill/Stoned-Is-the-Way-of-the-Walk,boom bap
Queen/Brighton-Rock,glam rock
Queen/Brighton-Rock,british
Queen/Brighton-Rock,classic rock
Queen/Brighton-Rock,art rock
"Wilson-Pickett/Get-Me-Back-on-Time,-Engine-Number-9",soul
"Wilson-Pickett/Get-Me-Back-on-Time,-Engine-Number-9",hey joe
Public-Enemy/Shut-%27Em-Down,hip hop
Public-Enemy/Shut-%27Em-Down,rap
Boogie-Down-Productions/Word-From-Our-Sponsor,hip hop
Waka-Flocka-Flame/Fuck-the-Club-Up,hip hop
Waka-Flocka-Flame/Fuck-the-Club-Up,thug rap
Waka-Flocka-Flame/Fuck-the-Club-Up,southern hip hop
Waka-Flocka-Flame/Fuck-the-Club-Up,gangsta rap
Hoodie-Allen/Let-Me-Be-Me,pop rap
Wu-Tang-Clan/Maria,hip hop
Wu-Tang-Clan/Maria,boom bap
Wu-Tang-Clan/Maria,east coast hip hop
Wu-Tang-Clan/Maria,hardcore hip hop
Big-Sean/Go-Legend,english
Big-Sean/Go-Legend,trap
Big-Sean/Go-Legend,hip hop
Big-Sean/Go-Legend,r&b
Big-Sean/Go-Legend,pop rap
Big-Sean/Go-Legend,experimental hip hop
Big-Sean/Go-Legend,detroit hip hop
James-Brown/Funky-President-(People-It%27s-Bad),funk
James-Brown/Funky-President-(People-It%27s-Bad),sample
James-Brown/Funky-President-(People-It%27s-Bad),old school soul
James-Brown/Funky-President-(People-It%27s-Bad),break
James-Brown/Funky-President-(People-It%27s-Bad),soul
James-Brown/Funky-President-(People-It%27s-Bad),soundtrack
T-La-Rock/It%27s-Yours,hip hop
Ice-Cube/Bop-Gun-(One-Nation),funk
Ice-Cube/Bop-Gun-(One-Nation),rock and indie
Ice-Cube/Bop-Gun-(One-Nation),political hip hop
Ice-Cube/Bop-Gun-(One-Nation),hardcore hip hop
Ice-Cube/Bop-Gun-(One-Nation),hip hop
Ice-Cube/Bop-Gun-(One-Nation),gangsta rap
Ice-Cube/Bop-Gun-(One-Nation),p-funk
Doug-E.-Fresh/I%27m-Gettin%27-Ready,hip hop
Chief-Keef/I-Don%27t-Like-(Remix),hip hop
Chief-Keef/I-Don%27t-Like-(Remix),midwestern hip hop
Hellfish/Headbanger,hardcore techno
LL-Cool-J/Rock-the-Bells,hip hop
LL-Cool-J/Rock-the-Bells,rap
LL-Cool-J/Rock-the-Bells,east coast hip hop
Pusha-T/My-God,gangsta rap
Pusha-T/My-God,boom bap
Pusha-T/My-God,east coast hip hop
Pusha-T/My-God,hardcore hip hop
Rude-Bwoy-Monty/Rukas,jungle
Wu-Tang-Clan/C.R.E.A.M.,hip hop
Wu-Tang-Clan/C.R.E.A.M.,boom bap
Wu-Tang-Clan/C.R.E.A.M.,east coast hip hop
Wu-Tang-Clan/C.R.E.A.M.,hardcore hip hop
Logic/Porta-One,hip hop
Logic/Porta-One,conscious hip hop
Logic/Porta-One,pop rap
Logic/Porta-One,east coast hip hop
Monk-Higgins/Little-Green-Apples,jazz
Monk-Higgins/Little-Green-Apples,2008 universal fire victim
Black-Moon/U-Da-Man,hip hop
Black-Moon/U-Da-Man,underground hip hop
Black-Moon/U-Da-Man,rap
Black-Moon/U-Da-Man,east coast hip hop
Gunna/P-Power,hip hop
Marvin-Gaye/You%27re-All-I-Need-to-Get-By,funk
Marvin-Gaye/You%27re-All-I-Need-to-Get-By,contemporary r&b
Marvin-Gaye/You%27re-All-I-Need-to-Get-By,soul
Marvin-Gaye/You%27re-All-I-Need-to-Get-By,pop soul
Marvin-Gaye/You%27re-All-I-Need-to-Get-By,motown
Mach-Hommy/Time-Face,hip hop
Mach-Hommy/Time-Face,hardcore hip hop
Whodini/Fugitive,hip hop
112/Dance-With-Me,r&b
112/Dance-With-Me,soul
112/Dance-With-Me,urban soul
112/Dance-With-Me,pop
U2/Numb-(Video-Remix),arena rock
U2/Numb-(Video-Remix),alternative rock
U2/Numb-(Video-Remix),band
U2/Numb-(Video-Remix),alternative dance
Zhan%C3%A9/Hey-Mr.-D.J.,hip hop rnb and dance hall
JID/2007,hip hop
JID/2007,southern hip hop
JID/2007,trap
JID/2007,rapper
Lemar/5050,hip hop rnb and dance hall
Lemar/5050,neo soul
Lemar/5050,soul
Lemar/5050,contemporary r&b
Gang-Starr/The-Sure-Shot-(Intro),hip hop
Gang-Starr/The-Sure-Shot-(Intro),boom bap
Gang-Starr/The-Sure-Shot-(Intro),east coast hip hop
The-Notorious-B.I.G./Hypnotize,death by murder
The-Notorious-B.I.G./Hypnotize,boom bap
The-Notorious-B.I.G./Hypnotize,east coast hip hop
The-Notorious-B.I.G./Hypnotize,gangsta rap
The-Notorious-B.I.G./Niggas,death by murder
The-Notorious-B.I.G./Niggas,boom bap
The-Notorious-B.I.G./Niggas,east coast hip hop
The-Notorious-B.I.G./Niggas,gangsta rap
The-Viper/Kingdom-Come,gabber
The-Viper/Kingdom-Come,hardcore
The-Viper/Kingdom-Come,hardcore techno
Rob-Base-%26-DJ-E-Z-Rock/It-Takes-Two,hip hop
Rob-Base-%26-DJ-E-Z-Rock/It-Takes-Two,hip hop rap
The-Last-Poets/Niggers-Are-Scared-of-Revolution,jazz poetry
The-Last-Poets/Niggers-Are-Scared-of-Revolution,spoken word
The-Last-Poets/Niggers-Are-Scared-of-Revolution,poetry
Wu-Tang-Clan/The-Worst,hip hop
Kendrick-Lamar/The-Jig-Is-Up-(Dump%27n),alternative hip hop
Kendrick-Lamar/The-Jig-Is-Up-(Dump%27n),conscious hip hop
Kendrick-Lamar/The-Jig-Is-Up-(Dump%27n),hip hop
Kendrick-Lamar/The-Jig-Is-Up-(Dump%27n),hardcore hip hop
Da-Youngsta%27s/I%27ll-Make-U-Famous,hip hop
Da-Youngsta%27s/I%27ll-Make-U-Famous,east coast hip hop
J-Dilla/Ash-Rockin,experimental
J-Dilla/Ash-Rockin,hip hop
J-Dilla/Ash-Rockin,hip-hop
J-Dilla/Ash-Rockin,instrumental hip hop
Gang-Starr/Take-It-Personal,hip hop
Gang-Starr/Take-It-Personal,boom bap
Gang-Starr/Take-It-Personal,east coast hip hop
Jay-Rock/Hood-Gone-Love-It,hip hop
Jay-Rock/Hood-Gone-Love-It,hardcore hip hop
Jay-Rock/Hood-Gone-Love-It,gangsta rap
Snoop-Dogg/Ain%27t-No-Fun-(If-the-Homies-Can%27t-Have-None),g-funk
Snoop-Dogg/Ain%27t-No-Fun-(If-the-Homies-Can%27t-Have-None),hip hop
Snoop-Dogg/Ain%27t-No-Fun-(If-the-Homies-Can%27t-Have-None),pro trump
Snoop-Dogg/Ain%27t-No-Fun-(If-the-Homies-Can%27t-Have-None),r&b
Snoop-Dogg/Ain%27t-No-Fun-(If-the-Homies-Can%27t-Have-None),pop rap
Snoop-Dogg/Ain%27t-No-Fun-(If-the-Homies-Can%27t-Have-None),soul
Snoop-Dogg/Ain%27t-No-Fun-(If-the-Homies-Can%27t-Have-None),gangsta rap
Eminem/Invasion,2008 universal fire victim
Eminem/Invasion,boom bap
Eminem/Invasion,90s
Eminem/Invasion,2000s
Heavy-D-%26-the-Boyz/Don%27t-Curse,alternative hip hop
Heavy-D-%26-the-Boyz/Don%27t-Curse,hardcore hip hop
Heavy-D-%26-the-Boyz/Don%27t-Curse,hip hop
Heavy-D-%26-the-Boyz/Don%27t-Curse,boom bap
Heavy-D-%26-the-Boyz/Don%27t-Curse,2008 universal fire victim
Heavy-D-%26-the-Boyz/Don%27t-Curse,east coast hip hop
Heavy-D-%26-the-Boyz/Don%27t-Curse,gangsta rap
Heavy-D-%26-the-Boyz/Don%27t-Curse,conscious hip hop
Fat-Joe/Another-Round-(Remix),2000s
Fat-Joe/Another-Round-(Remix),hip hop
Fat-Joe/Another-Round-(Remix),dance
Fat-Joe/Another-Round-(Remix),adult contemporary
Fat-Joe/Another-Round-(Remix),contemporary r&b
Fat-Joe/Another-Round-(Remix),east coast hip hop
Fat-Joe/Another-Round-(Remix),2008 universal fire victim
Fat-Joe/Another-Round-(Remix),2010s
Fat-Joe/Another-Round-(Remix),rap
Fat-Joe/Another-Round-(Remix),gangsta rap
Fat-Joe/Another-Round-(Remix),90s r&b
Jamie-xx/Gosh,house
Jamie-xx/Gosh,deep house
Jamie-xx/Gosh,electronic
Jamie-xx/Gosh,future garage
Foreign-Legion/Secret-Agent,wales
Foreign-Legion/Secret-Agent,punk
Foreign-Legion/Secret-Agent,uk
Pete-Rock-%26-C.L.-Smooth/On-and-On,hip hop
Pete-Rock-%26-C.L.-Smooth/On-and-On,rap
Iggy-Azalea/Hey-Iggy,hip hop
Iggy-Azalea/Hey-Iggy,pop rap
Iggy-Azalea/Hey-Iggy,trap
Kanye-West/Lost-in-the-World,rap
